customerId,RG_case,Missing_Daily_Transactions,CountryName,LanguageName,Gender,YearofBirth,age_at_registration,sum_stakes_fixedodds,sum_bets_fixedodds,bettingdays_fixedodds,duration_fixedodds,frequency_fixedodds,bets_per_day_fixedodds,euros_per_bet_fixedodds,net_loss_fixedodds,percent_lost_fixedodds,sum_stakes_liveaction,sum_bets_liveaction,bettingdays_liveaction,duration_liveaction,frequency_liveaction,bets_per_day_liveaction,euros_per_bet_liveaction,net_loss_liveaction,percent_lost_liveaction,sum_stakes_casino,sum_bets_casino,bettingdays_casino,duration_casino,frequency_casino,bets_per_day_casino,euros_per_bet_casino,net_loss_casino,percent_lost_casino,net_loss_fixedodds_nonzero,percent_lost_fixedodds_nonzero,net_loss_liveaction_nonzero,percent_lost_liveaction_nonzero,net_loss_casino_nonzero,percent_lost_casino_nonzero,sum_stakes_fixedodds_sqrt,sum_bets_fixedodds_sqrt,bettingdays_fixedodds_sqrt,duration_fixedodds_sqrt,frequency_fixedodds_sqrt,bets_per_day_fixedodds_sqrt,euros_per_bet_fixedodds_sqrt,net_loss_fixedodds_nonzero_sqrt,percent_lost_fixedodds_nonzero_sqrt,sum_stakes_liveaction_sqrt,sum_bets_liveaction_sqrt,bettingdays_liveaction_sqrt,duration_liveaction_sqrt,frequency_liveaction_sqrt,bets_per_day_liveaction_sqrt,euros_per_bet_liveaction_sqrt,net_loss_liveaction_nonzero_sqrt,percent_lost_liveaction_nonzero_sqrt,sum_stakes_casino_sqrt,sum_bets_casino_sqrt,bettingdays_casino_sqrt,duration_casino_sqrt,frequency_casino_sqrt,bets_per_day_casino_sqrt,euros_per_bet_casino_sqrt,net_loss_casino_nonzero_sqrt,percent_lost_casino_nonzero_sqrt,sum_stakes_fixedodds_sqrt_zeros,sum_bets_fixedodds_sqrt_zeros,bettingdays_fixedodds_sqrt_zeros,duration_fixedodds_sqrt_zeros,frequency_fixedodds_sqrt_zeros,bets_per_day_fixedodds_sqrt_zeros,euros_per_bet_fixedodds_sqrt_zeros,net_loss_fixedodds_sqrt_zeros,percent_lost_fixedodds_sqrt_zeros,sum_stakes_liveaction_sqrt_zeros,sum_bets_liveaction_sqrt_zeros,bettingdays_liveaction_sqrt_zeros,duration_liveaction_sqrt_zeros,frequency_liveaction_sqrt_zeros,bets_per_day_liveaction_sqrt_zeros,euros_per_bet_liveaction_sqrt_zeros,net_loss_liveaction_sqrt_zeros,percent_lost_liveaction_sqrt_zeros,sum_stakes_casino_sqrt_zeros,sum_bets_casino_sqrt_zeros,bettingdays_casino_sqrt_zeros,duration_casino_sqrt_zeros,frequency_casino_sqrt_zeros,bets_per_day_casino_sqrt_zeros,euros_per_bet_casino_sqrt_zeros,net_loss_casino_sqrt_zeros,churn,DaysLastOrder
3141820,1,0,Germany,German,M,1976,29,66997,2534,476,1603,0,5,26,30693,0,341228,1485,316,1595,0,5,230,34758,0,24,25,3,160,0,8,1,10,0,64,13,57,8,35862,7,259,50,22,40,1,2,5,253,4,584,39,18,40,0,2,15,238,3,5,5,2,13,0,3,1,189,3,259,50,22,40,1,2,5,253,4,584,39,18,40,0,2,15,238,3,5,5,2,13,0,3,1,189,FALSE,-29
2512616,1,0,Greece_BAW,Greek,M,1976,29,4926,1509,102,1046,0,15,3,2203,0,616,78,35,1014,0,2,8,225,0,10349,10345,16,38,0,647,1,259,0,35,13,22,8,36111,7,70,39,10,32,0,4,2,188,4,25,9,6,32,0,1,3,149,3,102,102,4,6,1,25,1,190,3,70,39,10,32,0,4,2,188,4,25,9,6,32,0,1,3,149,3,102,102,4,6,1,25,1,190,FALSE,-29
2757089,1,0,Poland,Polish,M,1976,29,8482,669,314,1673,0,2,13,1296,0,96,17,10,335,0,2,6,85,1,34514,13,22148,9,92,26,18,41,0,1,4,186,4,10,4,3,18,0,1,2,149,3,92,26,18,41,0,1,4,186,4,10,4,3,18,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
2336892,1,0,France_COM,French,M,1976,29,10470,5147,283,1496,0,18,2,162,0,16873,2627,290,1494,0,9,6,2788,0,28238,25944,141,1492,0,184,1,2,0,33,13,25,8,38,7,102,72,17,39,0,4,1,183,4,130,51,17,39,0,3,3,158,3,168,161,12,39,0,14,1,196,3,102,72,17,39,0,4,1,183,4,130,51,17,39,0,3,3,158,3,168,161,12,39,0,14,1,196,FALSE,-29
3858441,1,0,Germany,German,M,1975,31,9876,6054,261,1414,0,23,2,4736,0,54641,13569,349,1406,0,39,4,16011,0,8109,967,17,1378,0,57,8,780,0,38,13,38,8,36632,7,99,78,16,38,0,5,1,195,4,234,116,19,37,0,6,2,195,3,90,31,4,37,0,8,3,191,3,99,78,16,38,0,5,1,195,4,234,116,19,37,0,6,2,195,3,90,31,4,37,0,8,3,191,FALSE,-29
3424027,1,0,Germany,German,F,1975,31,145783,2894,458,1404,0,6,50,12380,0,293373,5196,501,1404,0,10,56,23125,0,5082,891,2,2,1,446,6,-87,0,46,13,45,8,35765,7,382,54,21,37,1,3,7,214,4,542,72,22,37,1,3,8,213,3,71,30,1,1,1,21,2,189,3,382,54,21,37,1,3,7,214,4,542,72,22,37,1,3,8,213,3,71,30,1,1,1,21,2,189,FALSE,-29
375779,1,0,Austria,German,M,1975,25,39917,2132,661,1612,0,3,19,1091,0,439115,9612,1286,1600,1,7,46,11541,0,90,40,5,217,0,8,2,-14,0,34,13,34,8,35838,7,200,46,26,40,1,2,4,185,4,663,98,36,40,1,3,7,183,3,9,6,2,15,0,3,2,189,3,200,46,26,40,1,2,4,185,4,663,98,36,40,1,3,7,183,3,9,6,2,15,0,3,2,189,FALSE,-29
709426,0,0,Germany,German,M,1974,29,2254,1230,236,2094,0,5,2,176,0,766,260,86,1589,0,3,3,213,0,33394,13,22276,8,47,35,15,46,0,2,1,183,4,28,16,9,40,0,2,2,149,3,47,35,15,46,0,2,1,183,4,28,16,9,40,0,2,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
2653065,1,0,Germany,German,M,1974,31,38791,1350,218,1426,0,6,29,4408,0,319242,3998,423,1616,0,9,80,20491,0,37626,13,42554,8,197,37,15,38,0,2,5,194,4,565,63,21,40,1,3,9,206,3,197,37,15,38,0,2,5,194,4,565,63,21,40,1,3,9,206,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
4227877,1,0,Portugal,Portuguese,M,1974,32,6326,473,177,1389,0,3,13,1273,0,157105,2449,448,1391,0,5,64,6723,0,34491,13,28786,8,80,22,13,37,0,2,4,186,4,396,49,21,37,1,2,8,170,3,80,22,13,37,0,2,4,186,4,396,49,21,37,1,2,8,170,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
3032087,1,0,Germany,German,M,1974,31,975,1184,113,1601,0,10,1,140,0,125,110,19,1538,0,6,1,46,0,216302,2537,167,478,0,15,85,9312,0,33,13,22109,8,45164,7,31,34,11,40,0,3,1,183,4,11,10,4,39,0,2,1,149,3,465,50,13,22,1,4,9,213,3,31,34,11,40,0,3,1,183,4,11,10,4,39,0,2,1,149,3,465,50,13,22,1,4,9,213,FALSE,-29
1427115,1,0,Germany,German,M,1974,30,14779,2018,268,1602,0,8,7,5263,0,7260,869,206,1599,0,4,8,2054,0,133444,6880,118,1595,0,58,19,6,0,38,13,24,8,42,7,122,45,16,40,0,3,3,196,4,85,29,14,40,0,2,3,155,3,365,83,11,40,0,8,4,205,3,122,45,16,40,0,3,3,196,4,85,29,14,40,0,2,3,155,3,365,83,11,40,0,8,4,205,FALSE,-29
3598979,1,0,Germany,German,M,1973,32,8597,2264,287,737,0,8,4,-3537,0,3932,367,121,726,0,3,11,1024,0,876333,23860,469,1343,0,51,37,25,0,30,13,23087,8,61,7,93,48,17,27,1,3,2,172,4,63,19,11,27,0,2,3,152,3,936,154,22,37,1,7,6,247,3,93,48,17,27,1,3,2,172,4,63,19,11,27,0,2,3,152,3,936,154,22,37,1,7,6,247,FALSE,-29
92140,0,0,Austria,German,M,1973,27,13952,542,251,2474,0,2,26,160,0,116,18,9,1394,0,2,6,29,0,356218,20910,182,1476,0,115,17,3,0,33,13,22092,8,38541,7,118,23,16,50,0,1,5,183,4,11,4,3,37,0,1,3,149,3,597,145,13,38,0,11,4,196,3,118,23,16,50,0,1,5,183,4,11,4,3,37,0,1,3,149,3,597,145,13,38,0,11,4,196,FALSE,-29
3204628,1,0,Germany,German,M,1973,32,6438,9620,161,1425,0,60,1,2036,0,12118,1110,83,1424,0,13,11,1898,0,35254,13,23961,8,80,98,13,38,0,8,1,188,4,110,33,9,38,0,4,3,155,3,80,98,13,38,0,8,1,188,4,110,33,9,38,0,4,3,155,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
1504337,1,0,France_COM,French,M,1973,31,4978,755,185,1854,0,4,7,566,0,33784,13,71,27,14,43,0,2,3,184,4,71,27,14,43,0,2,3,184,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-29
1494069,1,0,Italy_BAW,Italian,M,1973,31,392,513,119,744,0,4,1,379,1,17,18,14,665,0,1,1,7,0,151252,106459,175,1687,0,608,1,10039,0,33597,14,22070,8,45891,7,20,23,11,27,0,2,1,183,4,4,4,4,26,0,1,1,149,3,389,326,13,41,0,25,1,214,3,20,23,11,27,0,2,1,183,4,4,4,4,26,0,1,1,149,3,389,326,13,41,0,25,1,214,FALSE,-29
1652164,1,0,Germany,German,M,1973,31,84096,2486,734,1589,0,3,34,17937,0,699367,9844,971,1597,1,10,71,31493,0,51155,13,53556,8,290,50,27,40,1,2,6,226,4,836,99,31,40,1,3,8,231,3,290,50,27,40,1,2,6,226,4,836,99,31,40,1,3,8,231,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
1444638,1,0,Germany,German,M,1972,32,9095,248,168,1770,0,1,37,363,0,234774,5822,620,2041,0,9,40,4925,0,33581,13,26988,8,95,16,13,42,0,1,6,183,4,485,76,25,45,1,3,6,164,3,95,16,13,42,0,1,6,183,4,485,76,25,45,1,3,6,164,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
3729425,0,0,France_COM,French,M,1971,34,629,476,143,1115,0,3,1,170,0,922,373,102,1107,0,4,2,24,0,14,20,2,343,0,10,1,4,0,33,13,22,8,35856,7,25,22,12,33,0,2,1,183,4,30,19,10,33,0,2,2,149,3,4,4,1,19,0,3,1,189,3,25,22,12,33,0,2,1,183,4,30,19,10,33,0,2,2,149,3,4,4,1,19,0,3,1,189,FALSE,-29
986289,1,0,Germany,German,M,1971,32,14584,1236,450,2294,0,3,12,2074,0,64577,5914,674,2298,0,9,11,9693,0,606,123,4,523,0,31,5,136,0,35292,13,31756,8,35988,7,121,35,21,48,0,2,3,188,4,254,77,26,48,1,3,3,178,3,25,11,2,23,0,6,2,190,3,121,35,21,48,0,2,3,188,4,254,77,26,48,1,3,3,178,3,25,11,2,23,0,6,2,190,FALSE,-29
2017170,1,0,Greece_BAW,Greek,M,1971,34,5958,998,652,1849,0,2,6,290,0,2194,294,166,1796,0,2,7,194,0,69,65,2,14,0,33,1,7,0,34,13,22,8,36,7,77,32,26,43,1,1,2,183,4,47,17,13,42,0,1,3,149,3,8,8,1,4,0,6,1,189,3,77,32,26,43,1,1,2,183,4,47,17,13,42,0,1,3,149,3,8,8,1,4,0,6,1,189,FALSE,-29
3286859,1,0,Italy_IT,Italian,M,1970,36,551,43,29,1215,0,1,13,70,0,33288,13,23,7,5,35,0,1,4,182,4,23,7,5,35,0,1,4,182,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-29
1394702,1,0,Poland,Polish,M,1970,34,18258,6845,181,1912,0,38,3,5217,0,789588,8983,244,1943,0,37,88,51641,0,38435,13,73704,8,135,83,13,44,0,6,2,196,4,889,95,16,44,0,6,9,271,3,135,83,13,44,0,6,2,196,4,889,95,16,44,0,6,9,271,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
2513495,1,0,France_COM,French,M,1970,35,28328,9094,743,1251,1,12,3,1188,0,53554,14043,530,977,1,26,4,2843,0,297,66,4,617,0,17,5,98,0,34,13,25,8,35950,7,168,95,27,35,1,3,2,185,4,231,119,23,31,1,5,2,158,3,17,8,2,25,0,4,2,190,3,168,95,27,35,1,3,2,185,4,231,119,23,31,1,5,2,158,3,17,8,2,25,0,4,2,190,FALSE,-29
1835689,1,0,Germany,German,M,1969,36,22246,3607,945,1896,0,4,6,4832,0,235,95,44,1484,0,2,2,83,0,472310,485059,888,1459,1,546,1,40,0,38,13,22146,8,76,7,149,60,31,44,1,2,2,195,4,15,10,7,39,0,1,2,149,3,687,696,30,38,1,23,1,275,3,149,60,31,44,1,2,2,195,4,15,10,7,39,0,1,2,149,3,687,696,30,38,1,23,1,275,FALSE,-29
1825093,1,0,France_COM,French,M,1969,35,1826,750,150,1606,0,5,2,346,0,24781,5412,393,1697,0,14,5,1066,0,54183,44086,153,644,0,288,1,1,0,34,13,23,8,37327,7,43,27,12,40,0,2,2,183,4,157,74,20,41,0,4,2,152,3,233,210,12,25,0,17,1,193,3,43,27,12,40,0,2,2,183,4,157,74,20,41,0,4,2,152,3,233,210,12,25,0,17,1,193,FALSE,-29
2793901,0,0,France_COM,French,M,1969,36,458,95,56,1478,0,2,5,131,0,33349,13,21,10,7,38,0,1,2,183,4,21,10,7,38,0,1,2,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-29
626970,1,0,Germany,German,M,1969,33,12533,9130,799,2849,0,11,1,5144,0,4202,1152,234,2849,0,5,4,1248,0,1694,1563,3,3,1,521,1,195,0,38,13,23311,8,36047,7,112,96,28,53,1,3,1,196,4,65,34,15,53,0,2,2,153,3,41,40,2,2,1,23,1,190,3,112,96,28,53,1,3,1,196,4,65,34,15,53,0,2,2,153,3,41,40,2,2,1,23,1,190,FALSE,-29
1561422,1,0,Germany,German,M,1968,36,12275,1592,305,1222,0,5,8,1384,0,13829,529,146,950,0,4,26,1218,0,34602,13,23281,8,111,40,17,35,0,2,3,186,4,118,23,12,31,0,2,5,153,3,111,40,17,35,0,2,3,186,4,118,23,12,31,0,2,5,153,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
2182157,1,0,Poland,Polish,M,1968,37,37606,2094,864,1452,1,2,18,7773,0,263935,15284,1136,1454,1,13,17,17609,0,2532,271,2,80,0,136,9,255,0,41,13,40,8,36107,7,194,46,29,38,1,2,4,202,4,514,124,34,38,1,4,4,199,3,50,16,1,9,0,12,3,190,3,194,46,29,38,1,2,4,202,4,514,124,34,38,1,4,4,199,3,50,16,1,9,0,12,3,190,FALSE,-29
2027653,1,0,Germany,German,M,1968,37,7618,1230,240,1845,0,5,6,1458,0,85291,8168,355,1693,0,23,10,8855,0,265,115,4,284,0,29,2,61,0,35,13,31,8,35913,7,87,35,15,43,0,2,2,186,4,292,90,19,41,0,5,3,176,3,16,11,2,17,0,5,2,190,3,87,35,15,43,0,2,2,186,4,292,90,19,41,0,5,3,176,3,16,11,2,17,0,5,2,190,FALSE,-29
1318469,1,0,Germany,German,M,1968,36,1001,89,52,1428,0,2,11,336,0,8815,1200,144,1432,0,8,7,-159,0,33554,13,21904,8,32,9,7,38,0,1,3,183,4,94,35,12,38,0,3,3,148,3,32,9,7,38,0,1,3,183,4,94,35,12,38,0,3,3,148,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
3789290,1,0,Germany,German,M,1968,38,46023,7886,646,1496,0,12,6,9994,0,5721,330,95,1453,0,3,17,-291,0,43212,13,21772,8,215,89,25,39,1,3,2,208,4,76,18,10,38,0,2,4,148,3,215,89,25,39,1,3,2,208,4,76,18,10,38,0,2,4,148,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
1216960,0,0,Spain,Spanish,M,1968,36,883,371,191,887,0,2,2,109,0,56,29,23,815,0,1,2,21,0,33327,13,22084,8,30,19,14,30,0,1,2,183,4,7,5,5,29,0,1,1,149,3,30,19,14,30,0,1,2,183,4,7,5,5,29,0,1,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
3636161,1,0,Germany,German,M,1967,39,5974,7159,565,1257,0,13,1,2437,0,3967,3987,351,1256,0,11,1,1383,0,35655,13,23446,8,77,85,24,35,1,4,1,189,4,63,63,19,35,1,3,1,153,3,77,85,24,35,1,4,1,189,4,63,63,19,35,1,3,1,153,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
4315528,1,0,Italy_IT,Italian,M,1967,39,177917,1143,593,1373,0,2,156,64345,0,4737,34,20,827,0,2,139,397,0,97563,13,22460,8,422,34,24,37,1,1,12,312,4,69,6,4,29,0,1,12,150,3,422,34,24,37,1,1,12,312,4,69,6,4,29,0,1,12,150,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
1735247,0,0,Germany,German,M,1966,39,1900,232,117,1895,0,2,8,316,0,30,4,3,217,0,1,8,23,1,33534,13,22086,9,44,15,11,44,0,1,3,183,4,5,2,2,15,0,1,3,149,3,44,15,11,44,0,1,3,183,4,5,2,2,15,0,1,3,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
403944,1,0,Germany,German,M,1966,36,38709,6100,1357,3182,0,4,6,4917,0,3577,638,313,2907,0,2,6,-96,0,18492,5729,70,2233,0,82,3,845,0,38,13,22,8,36697,7,197,78,37,56,1,2,3,195,4,60,25,18,54,0,1,2,148,3,136,76,8,47,0,9,2,192,3,197,78,37,56,1,2,3,195,4,60,25,18,54,0,1,2,148,3,136,76,8,47,0,9,2,192,FALSE,-29
2948495,0,0,Switzerland,French,M,1965,40,3312,1096,185,1582,0,6,3,664,0,1433,270,92,1496,0,3,5,339,0,1292,878,18,611,0,49,1,-4,0,34,13,22,8,35848,7,58,33,14,40,0,2,2,184,4,38,16,10,39,0,2,2,150,3,36,30,4,25,0,7,1,189,3,58,33,14,40,0,2,2,184,4,38,16,10,39,0,2,2,150,3,36,30,4,25,0,7,1,189,FALSE,-29
4391886,1,0,Portugal,Portuguese,M,1964,42,21580,224,176,1354,0,1,96,-1804,0,157081,6259,449,1358,0,14,25,6274,0,9435,829,12,1237,0,69,11,1112,0,31,13,28,8,36964,7,147,15,13,37,0,1,10,177,4,396,79,21,37,1,4,5,168,3,97,29,3,35,0,8,3,192,3,147,15,13,37,0,1,10,177,4,396,79,21,37,1,4,5,168,3,97,29,3,35,0,8,3,192,FALSE,-29
4152808,1,0,Greece_BTO,Greek,M,1964,42,1219,216,102,1017,0,2,6,280,0,1483837,72021,187,1031,0,385,21,25682,0,33498,13,61534,7,35,15,10,32,0,1,2,183,4,1,268,14,32,0,20,5,248,3,35,15,10,32,0,1,2,183,4,0,0,0,0,0,0,0,0,0,1,268,14,32,0,20,5,248,3,,,,,,,,,,,,,,,,,,,,FALSE,-29
3964007,1,0,Germany,German,M,1964,42,52676,13862,1368,1455,1,10,4,5872,0,281459,19176,1327,1455,1,14,15,5417,0,425,80,4,7,1,20,5,32,0,39,13,27,8,35884,7,230,118,37,38,1,3,2,198,4,531,138,36,38,1,4,4,166,3,21,9,2,3,1,4,2,189,3,230,118,37,38,1,3,2,198,4,531,138,36,38,1,4,4,166,3,21,9,2,3,1,4,2,189,FALSE,-29
2444971,1,0,Poland,Polish,M,1963,42,8267,618,166,1411,0,4,13,820,0,12476,643,142,1364,0,5,19,710,0,37066,910,47,236,0,19,41,2,0,34,13,23,8,38,7,91,25,13,38,0,2,4,184,4,112,25,12,37,0,2,4,151,3,193,30,7,15,0,4,6,195,3,91,25,13,38,0,2,4,184,4,112,25,12,37,0,2,4,151,3,193,30,7,15,0,4,6,195,FALSE,-29
4368709,1,0,France_COM,French,F,1962,44,147,16,15,621,0,1,9,147,1,2,2,2,29,0,1,1,2,1,541,782,8,74,0,98,1,58,0,33,14,22065,9,35910,7,12,4,4,25,0,1,3,183,4,1,1,1,5,0,1,1,149,3,23,28,3,9,0,10,1,189,3,12,4,4,25,0,1,3,183,4,1,1,1,5,0,1,1,149,3,23,28,3,9,0,10,1,189,FALSE,-29
2504528,1,0,France_COM,French,M,1962,43,1216,252,162,1476,0,2,5,151,0,52488,12201,992,1503,1,12,4,10399,0,43,47,2,64,0,24,1,1,0,33,13,32,8,35853,7,35,16,13,38,0,1,2,183,4,229,110,31,39,1,4,2,180,3,7,7,1,8,0,5,1,189,3,35,16,13,38,0,1,2,183,4,229,110,31,39,1,4,2,180,3,7,7,1,8,0,5,1,189,FALSE,-29
2313963,1,0,Spain,Spanish,M,1962,43,20972,3382,585,1202,0,6,6,13008,1,14,3,3,924,0,1,5,14,1,202,186,3,77,0,62,1,21,0,46,14,22077,9,35873,7,145,58,24,35,1,2,2,215,4,4,2,2,30,0,1,2,149,3,14,14,2,9,0,8,1,189,3,145,58,24,35,1,2,2,215,4,4,2,2,30,0,1,2,149,3,14,14,2,9,0,8,1,189,FALSE,-29
3542327,1,0,Spain,Spanish,M,1962,44,41164,1806,190,706,0,10,23,7359,0,63620,3006,179,706,0,17,21,4579,0,105141,15669,66,706,0,237,7,2964,0,41,13,27,8,38816,7,203,42,14,27,1,3,5,201,4,252,55,13,27,1,4,5,163,3,324,125,8,27,0,15,3,197,3,203,42,14,27,1,3,5,201,4,252,55,13,27,1,4,5,163,3,324,125,8,27,0,15,3,197,FALSE,-29
3142810,1,0,Hungary,Hungarian,M,1960,45,6369,373,72,626,0,5,17,1574,0,7165,95,49,656,0,2,75,1451,0,34792,13,23514,8,80,19,8,25,0,2,4,187,4,85,10,7,26,0,1,9,153,3,80,19,8,25,0,2,4,187,4,85,10,7,26,0,1,9,153,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
3825151,0,0,Germany,German,M,1960,46,2094,1076,176,581,0,6,2,1471,1,166,99,1,1,1,99,2,23,0,34689,14,35875,7,46,33,13,24,1,2,1,186,4,13,10,1,1,1,10,1,189,3,46,33,13,24,1,2,1,186,4,0,0,0,0,0,0,0,0,0,13,10,1,1,1,10,1,189,3,,,,,,,,,,,,,,,,,,,,FALSE,-29
876092,1,0,Germany,German,M,1958,45,93183,3335,1109,2521,0,3,28,17344,0,22152,445,213,2201,0,2,50,4417,0,2277468,9392,503,2094,0,19,242,-11899,0,51,13,26,8,23953,7,305,58,33,50,1,2,5,225,4,149,21,15,47,0,1,7,163,3,2,97,22,46,0,4,16,155,3,305,58,33,50,1,2,5,225,4,149,21,15,47,0,1,7,163,3,2,97,22,46,0,4,16,155,FALSE,-29
610512,0,0,Germany,German,M,1958,44,603,445,251,2518,0,2,1,58,0,257,315,94,2295,0,3,1,22,0,1658,245,11,1746,0,22,7,86,0,33276,13,22085,8,35938,7,25,21,16,50,0,1,1,182,4,16,18,10,48,0,2,1,149,3,41,16,3,42,0,5,3,190,3,25,21,16,50,0,1,1,182,4,16,18,10,48,0,2,1,149,3,41,16,3,42,0,5,3,190,FALSE,-29
2499607,1,0,Germany,German,M,1957,48,15123,22994,344,1724,0,67,1,4402,0,21643,7990,303,1597,0,26,3,7799,0,30,6,1,1,1,6,5,30,1,38,13,30,8,35882,8,123,152,19,42,0,8,1,194,4,147,89,17,40,0,5,2,173,3,5,2,1,1,1,2,2,189,3,123,152,19,42,0,8,1,194,4,147,89,17,40,0,5,2,173,3,5,2,1,1,1,2,2,189,FALSE,-29
2404466,1,0,Germany,German,M,1957,48,5457,6081,422,1008,0,14,1,2255,0,26096,17105,486,1009,0,35,2,5648,0,35473,13,27711,8,74,78,21,32,1,4,1,188,4,162,131,22,32,1,6,1,166,3,74,78,21,32,1,4,1,188,4,162,131,22,32,1,6,1,166,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
1541252,0,0,Germany,German,M,1956,48,3415,501,313,1426,0,2,7,432,0,195,1,1,1,1,1,195,195,1,33650,13,22258,9,58,22,18,38,0,1,3,183,4,14,1,1,1,1,1,14,149,3,58,22,18,38,0,1,3,183,4,14,1,1,1,1,1,14,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
2258689,1,0,Germany,German,M,1956,49,3000,5085,638,1680,0,8,1,1466,0,1878,2118,277,942,0,8,1,371,0,867,314,2,2,1,157,3,24,0,34684,13,22434,8,35876,7,55,71,25,41,1,3,1,186,4,43,46,17,31,1,3,1,150,3,29,18,1,1,1,13,2,189,3,55,71,25,41,1,3,1,186,4,43,46,17,31,1,3,1,150,3,29,18,1,1,1,13,2,189,FALSE,-29
1717825,0,0,Germany,German,F,1953,52,325,216,80,1019,0,3,2,92,0,1,1,1,1,1,1,1,1,1,33310,13,22064,9,18,15,9,32,0,2,1,183,4,1,1,1,1,1,1,1,149,3,18,15,9,32,0,2,1,183,4,1,1,1,1,1,1,1,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
4343190,0,0,Germany,German,F,1951,55,5249,4938,532,1343,0,9,1,1744,0,6644,5652,539,1279,0,10,1,1333,0,34962,13,23396,8,72,70,23,37,1,3,1,187,4,82,75,23,36,1,3,1,153,3,72,70,23,37,1,3,1,187,4,82,75,23,36,1,3,1,153,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
1834053,1,0,Germany,German,M,1949,55,43596,48823,878,1896,0,56,1,2756,0,91352,7815,587,1896,0,13,12,12671,0,427287,367195,702,1424,0,523,1,19989,0,36,13,35,8,55841,7,209,221,30,44,1,7,1,190,4,302,88,24,44,1,4,3,186,3,654,606,26,38,1,23,1,236,3,209,221,30,44,1,7,1,190,4,302,88,24,44,1,4,3,186,3,654,606,26,38,1,23,1,236,FALSE,-29
4213940,1,0,Germany,German,M,1949,57,3964,1197,644,1396,0,2,3,1263,0,139,51,42,1252,0,1,3,47,0,34481,13,22110,8,63,35,25,37,1,1,2,186,4,12,7,6,35,0,1,2,149,3,63,35,25,37,1,1,2,186,4,12,7,6,35,0,1,2,149,3,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,FALSE,-29
4393792,0,0,Germany,German,M,1946,60,319,96,73,754,0,1,3,150,0,33368,13,18,10,9,27,0,1,2,183,4,18,10,9,27,0,1,2,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-29
3707727,0,0,Germany,German,M,1944,62,626,627,226,1243,0,3,1,270,0,33488,13,25,25,15,35,0,2,1,183,4,25,25,15,35,0,2,1,183,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,FALSE,-29
4283381,1,0,United,Kingdom,M,1976,30,3257,178,77,1184,0,2,18,-45,0,52,3,2,64,0,2,17,42,1,6439,3135,8,8,1,392,2,-267,0,33,13,22,9,35586,7,57,13,9,34,0,2,4,182,4,7,2,1,8,0,1,4,149,3,80,56,3,3,1,20,1,189,3,57,13,9,34,0,2,4,182,4,7,2,1,8,0,1,4,149,3,80,56,3,3,1,20,1,189,FALSE,-30
